sample,trait,value,label
1201_C_HLP_2_001_11,solidity,1.0833333333333333,none
1201_C_HLP_2_001_11,perimeter,52.87005722522736,pixels
1201_C_HLP_2_001_11,width,13.0,pixels
1201_C_HLP_2_001_11,height,21.0,pixels
1201_C_HLP_2_001_11,longest_path,125.0,pixels
1201_C_HLP_2_001_11,center_of_mass,160.98601398601397,x
1201_C_HLP_2_001_11,center_of_mass,326.7412587412587,y
1201_C_HLP_2_001_11,convex_hull_vertices,14.0,none
1201_C_HLP_2_001_11,object_in_frame,1.0,none
1201_C_HLP_2_001_11,ellipse_center,160.94752502441406,x
1201_C_HLP_2_001_11,ellipse_center,326.7665710449219,y
1201_C_HLP_2_001_11,ellipse_major_axis,21.267860412597656,pixels
1201_C_HLP_2_001_11,ellipse_minor_axis,7.448543071746826,pixels
1201_C_HLP_2_001_11,ellipse_angle,27.661623001098636,degrees
1201_C_HLP_2_001_11,ellipse_eccentricity,0.9366654846162143,none
1201_C_HLP_2_001_12,in_bounds,1.0,none
1201_C_HLP_2_001_12,area,178.0,pixels
1201_C_HLP_2_001_12,convex_hull_area,188.0,pixels
1201_C_HLP_2_001_12,solidity,0.946808510638298,none
1201_C_HLP_2_001_12,perimeter,60.62741661071777,pixels
1201_C_HLP_2_001_12,width,15.0,pixels
1201_C_HLP_2_001_12,height,20.0,pixels
1201_C_HLP_2_001_12,longest_path,127.0,pixels
1201_C_HLP_2_001_12,center_of_mass,98.73595505617978,x
1201_C_HLP_2_001_12,center_of_mass,316.85393258426967,y
1201_C_HLP_2_001_12,convex_hull_vertices,11.0,none
1201_C_HLP_2_001_12,object_in_frame,1.0,none
1201_C_HLP_2_001_12,ellipse_center,98.11925506591795,x
1201_C_HLP_2_001_12,ellipse_center,317.3302307128906,y
1201_C_HLP_2_001_12,ellipse_major_axis,18.805572509765625,pixels
1201_C_HLP_2_001_12,ellipse_minor_axis,13.705638885498049,pixels
1201_C_HLP_2_001_12,ellipse_angle,178.7607421875,degrees
1201_C_HLP_2_001_12,ellipse_eccentricity,0.6847188412672353,none
1201_C_HLP_2_001_13,in_bounds,1.0,none
1201_C_HLP_2_001_13,area,145.0,pixels
1201_C_HLP_2_001_13,convex_hull_area,137.5,pixels
