camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,max_temp,min_temp,mean_temp,median_temp,treatment,time
,,,,,,,,,,,,,2409,,air,,,28,,control,200
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,HLP_1,30.58938944,26.80311174,28.96522952,28.95200625,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,WT_1,30.27292164,24.11102579,27.79845833,27.6280742,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,HLP_2,29.97499694,26.09952888,28.04444783,28.00517135,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,WT_2,30.91781084,26.11969609,27.5149232,27.20973524,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,HLP_3,30.37635829,27.23634509,28.38354273,28.30853521,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2411,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2411.csv,WT_3,30.3117218,25.94478584,27.90722368,27.82671125,control,205
,,,,,,,,,,,,,2411,,air,,,28,,control,205
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,HLP_1,30.73762221,26.85652776,29.12064841,29.09593544,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,WT_1,30.36343404,26.44185103,27.95021246,27.78701321,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,HLP_2,30.09167261,26.29431808,28.22699819,28.19652188,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,WT_2,31.05275952,26.21375905,27.64894868,27.31613494,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,HLP_3,30.49260825,27.36265157,28.54808521,28.46647412,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2413,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2413.csv,WT_3,30.48615314,26.0188216,28.0789926,27.99196223,control,210
,,,,,,,,,,,,,2413,,air,,,28,,control,210
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,HLP_1,30.78913472,26.72962096,29.10879566,29.063241,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,WT_1,30.44741454,24.10417404,27.91839325,27.7539203,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,HLP_2,30.13701296,26.3278663,28.20146481,28.16355463,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,WT_2,31.00136994,26.22047464,27.65963012,27.33607311,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,HLP_3,30.53133094,27.30284076,28.51889519,28.43358921,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2415,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2415.csv,WT_3,30.44095678,25.9851754,28.05055498,27.97214551,control,215
,,,,,,,,,,,,,2415,,air,,,28,,control,215
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,WT_1,30.26645362,26.26075925,27.77031174,27.59493227,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,HLP_2,30.00741932,26.33457468,28.07209353,28.03818708,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,WT_2,30.77625885,26.00536441,27.47158712,27.13652401,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,HLP_3,30.33758096,27.14318165,28.38843529,28.31512061,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,WT_3,30.42804012,26.10625171,27.91125754,27.84655478,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2417,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2417.csv,HLP_1,30.62807809,26.70288447,28.9550336,28.93236475,control,220
,,,,,,,,,,,,,2417,,air,,,28,,control,220
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,HLP_1,30.5764902,26.74966893,28.8836316,28.86686741,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,WT_1,30.27938929,24.06305402,27.75692827,27.58167263,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,HLP_2,29.96851132,26.3278663,28.0309984,27.99196223,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,WT_2,30.79557209,26.0188216,27.49296217,27.14983887,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,HLP_3,30.26645362,27.09656947,28.31705167,28.2426591,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2419,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2419.csv,WT_3,30.44095678,26.17345657,27.86055489,27.78039544,control,225
,,,,,,,,,,,,,2419,,air,,,28,,control,225
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,HLP_1,30.64741733,26.64939133,28.98358875,28.95855262,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,WT_1,30.35697134,25.76284169,27.84352057,27.68108001,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,HLP_2,30.05927516,26.34799015,28.1360343,28.11078607,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,WT_2,30.84705755,26.05245711,27.51443353,27.17646362,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,HLP_3,30.36989635,27.23634509,28.4365712,28.39411411,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2421,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2421.csv,WT_3,30.42804012,26.44185103,27.97509869,27.91928307,control,230
,,,,,,,,,,,,,2421,,air,,,28,,control,230
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,WT_1,30.35050826,24.13842832,27.81747372,27.66120589,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,HLP_2,30.10462891,26.38152141,28.15536571,28.13057731,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,WT_2,30.89208762,26.15329959,27.59188606,27.22304099,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,HLP_3,30.47969766,27.23634509,28.43086121,28.36120717,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,WT_3,30.42804012,26.42844741,27.96856875,27.9060634,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2423,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2423.csv,HLP_1,30.69897202,26.74966893,29.0335422,29.01090943,control,235
,,,,,,,,,,,,,2423,,air,,,28,,control,235
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,WT_1,30.51842489,24.1795186,27.92106748,27.76715869,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,HLP_2,30.22116675,26.57579435,28.23713141,28.21629739,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,WT_2,31.00136994,26.18689243,27.59958315,27.27624745,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,HLP_3,30.60873546,27.37593832,28.56334973,28.49934902,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,WT_3,30.5377834,26.44185103,28.05503894,27.99196223,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2425,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2425.csv,HLP_1,30.84062318,26.80311174,29.13620684,29.14169114,control,240
,,,,,,,,,,,,,2425,,air,,,28,,control,240
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,HLP_1,30.66675316,26.74966893,28.97993953,28.95200625,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,WT_1,30.39574182,23.99448454,27.8087599,27.64795444,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,HLP_2,30.10462891,26.42174496,28.15806728,28.13057731,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,WT_2,30.90494998,26.11969609,27.56522997,27.22969325,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,HLP_3,30.45387192,27.16980806,28.41368609,28.34804159,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2427,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2427.csv,WT_3,30.47969766,26.28089582,27.95375527,27.89945295,control,245
,,,,,,,,,,,,,2427,,air,,,28,,control,245
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,WT_1,30.32465214,23.89841128,27.68902631,27.50871532,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,HLP_2,29.9620253,25.41831164,28.03585824,28.01177531,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,WT_2,30.77625885,26.05245711,27.45618234,27.10322959,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,HLP_3,30.33758096,27.08990892,28.29299137,28.22288842,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,WT_3,30.35050826,25.24901204,27.80820359,27.7473005,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2429,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2429.csv,HLP_1,30.56358944,26.54901918,28.85586388,28.82755001,control,250
,,,,,,,,,,,,,2429,,air,,,28,,control,250
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,WT_1,30.29232344,23.946459,27.66965518,27.50208037,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,HLP_2,29.93607742,26.19360972,27.98429658,27.95232513,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,WT_2,30.67319769,25.88417258,27.35719091,27.00328404,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,HLP_3,30.32465214,27.0632626,28.22390129,28.17014889,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,WT_3,30.32465214,25.15408511,27.76692267,27.7208172,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2431,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2431.csv,HLP_1,30.5571385,26.66276714,28.87611259,28.86686741,control,255
,,,,,,,,,,,,,2431,,air,,,28,,control,255
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,WT_1,30.29232344,23.80224914,27.66523087,27.51534985,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,HLP_2,29.96851132,26.17345657,27.98755977,27.95232513,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,WT_2,30.67964183,25.97171393,27.36347868,26.9899509,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,HLP_3,30.33111674,26.96327962,28.24307505,28.18992923,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,WT_3,30.30525606,25.02511838,27.77666844,27.73405966,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2433,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2433.csv,HLP_1,30.5248781,26.60256278,28.81636145,28.81444104,control,260
,,,,,,,,,,,,,2433,,air,,,28,,control,260
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,WT_1,30.55068718,24.04934374,27.90167011,27.74068028,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,HLP_2,30.1499639,26.56240761,28.28089942,28.26242615,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,WT_2,30.91781084,26.13985947,27.65217618,27.28954493,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,HLP_3,30.57004001,27.22969325,28.50143645,28.45332135,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,WT_3,30.60228717,26.38152141,28.03786492,28.01177531,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2435,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2435.csv,HLP_1,30.80844571,26.84317627,29.10731218,29.11554739,control,265
,,,,,,,,,,,,,2435,,air,,,28,,control,265
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,HLP_1,30.67319769,26.67614126,28.96683476,28.95200625,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,WT_1,30.31818716,24.6781585,27.74562222,27.60156147,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,HLP_2,30.02038558,26.46195329,28.14977633,28.12398063,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,WT_2,30.71829881,26.04573086,27.50400435,27.14318165,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,HLP_3,30.42804012,27.09656947,28.36207243,28.32170561,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2437,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2437.csv,WT_3,30.47969766,25.17443381,27.87011827,27.83332617,control,270
,,,,,,,,,,,,,2437,,air,,,28,,control,270
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,WT_1,30.53133094,24.14527782,27.89421724,27.74068028,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,HLP_2,30.29232344,26.56240761,28.27752305,28.24924852,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,WT_2,30.81488196,26.26075925,27.65141676,27.30284076,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,HLP_3,30.60228717,27.22969325,28.47545537,28.43358921,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,WT_3,30.58938944,25.43860931,28.0198663,27.98205427,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2439,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2439.csv,HLP_1,30.80200909,26.8298231,29.0461082,29.00436621,control,275
,,,,,,,,,,,,,2439,,air,,,28,,control,275
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,HLP_1,30.85349154,26.88989919,29.15723138,29.1874276,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,WT_1,30.62807809,24.06990848,28.02309936,27.8928421,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,HLP_2,30.22116675,25.68862639,28.30770112,28.28218959,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,WT_2,30.88565588,26.19360972,27.70374015,27.34936316,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,HLP_3,30.72474032,27.30284076,28.61098206,28.57820805,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2441,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2441.csv,WT_3,30.67964183,25.2354563,28.09830881,28.08439209,control,280
,,,,,,,,,,,,,2441,,air,,,28,,control,280
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,HLP_1,30.8663584,26.79643285,29.13004495,29.1482261,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,WT_1,30.58294,23.946459,27.92300858,27.77377727,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,HLP_2,30.24704725,26.52893338,28.3211665,28.30194941,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,WT_2,30.63452488,26.43514943,27.72131441,27.37593832,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,HLP_3,30.66675316,27.20308175,28.57431298,28.53221393,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2443,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2443.csv,WT_3,30.63452488,25.35062448,28.03994424,28.01837886,control,285
,,,,,,,,,,,,,2443,,air,,,28,,control,285
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,HLP_1,30.69897202,26.72962096,28.97739572,28.9650986,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,WT_1,30.49260825,26.3882264,27.78135441,27.6280742,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,HLP_2,30.07871478,26.62263468,28.20039723,28.16355463,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,WT_2,30.75694222,26.20704303,27.60200069,27.24964753,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,HLP_3,30.49906298,27.0632626,28.38021305,28.34804159,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2445,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2445.csv,WT_3,30.58938944,25.33030984,27.9238085,27.89945295,control,290
,,,,,,,,,,,,,2445,,air,,,28,,control,290
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,HLP_1,30.61518339,26.76303215,28.93496905,28.94545948,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,WT_1,30.40220224,23.97390488,27.78640235,27.65458037,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,HLP_2,30.00741932,26.39493096,28.13084728,28.09758989,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,WT_2,30.66675316,26.22047464,27.53032271,27.18644614,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,HLP_3,30.40866228,27.08990892,28.37653045,28.31512061,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2447,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2447.csv,WT_3,30.53133094,25.40477769,27.8534479,27.83332617,control,295
,,,,,,,,,,,,,2447,,air,,,28,,control,295
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,HLP_1,30.72474032,26.70956922,29.00352981,29.00436621,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,WT_1,30.38281985,24.02877493,27.80414744,27.68108001,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,HLP_2,30.14348862,25.93131923,28.20430793,28.18333619,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,WT_2,30.692529,26.25404621,27.63434987,27.27624745,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,HLP_3,30.54423548,27.17646362,28.43552928,28.38095254,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2449,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2449.csv,WT_3,30.61518339,25.54003904,27.92035966,27.9060634,control,300
,,,,,,,,,,,,,2449,,air,,,28,,control,300
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,HLP_1,30.62163093,26.63601385,28.96138068,28.97818938,control,305
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,WT_1,30.3440448,23.92586984,27.74181594,27.60819027,control,305
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,HLP_2,30.07871478,26.68282769,28.15580599,28.11738355,control,305
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,WT_2,30.67964183,26.07263328,27.5399537,27.21638833,control,305
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,HLP_3,30.42804012,27.10322959,28.32913425,28.2887766,control,305
